date_visit,prefecture,n_stay,n_people,n_room,amount_fee,n_reserve
2024-04-20,島根県,1,1,0,12870,1
2024-04-20,岡山県,1,2,1,99000,1
2024-04-20,広島県,1,3,1,128700,1
2024-04-20,山口県,1,3,1,112200,1
2024-04-20,徳島県,1,1,0,16500,1
2024-04-20,香川県,9,23,8,758650,8
2024-04-20,愛媛県,2,19,7,401600,2
2024-04-20,高知県,1,4,1,189200,1
2024-04-20,不明,112,534,142,12619400,112
2024-04-21,福島県,1,3,1,155550,1
2024-04-21,茨城県,1,2,1,68500,1
2024-04-21,群馬県,2,4,0,112860,2
2024-04-21,埼玉県,5,11,5,446100,5
2024-04-21,千葉県,3,4,1,112200,2
2024-04-21,東京都,24,65,25,2273520,20
2024-04-21,神奈川県,7,15,6,406800,7
2024-04-21,新潟県,1,3,1,141900,1
2024-04-21,富山県,8,21,7,1018590,8
2024-04-21,石川県,14,48,13,1449040,14
2024-04-21,福井県,23,69,22,2208850,23
2024-04-21,山梨県,1,2,1,72900,1
2024-04-21,岐阜県,7,15,5,454150,7
2024-04-21,静岡県,4,8,4,251500,4
2024-04-21,愛知県,21,83,32,2379830,20
2024-04-21,三重県,6,16,6,622700,6
2024-04-21,滋賀県,3,6,2,181000,3
2024-04-21,京都府,5,18,5,538820,5
2024-04-21,大阪府,12,25,8,779100,12
2024-04-21,兵庫県,27,163,38,3942980,27
2024-04-21,奈良県,5,13,4,450960,5
2024-04-21,和歌山県,6,16,6,567600,6
2024-04-21,岡山県,8,21,2,519500,8
2024-04-21,広島県,2,12,3,249400,2
2024-04-21,徳島県,1,5,1,144150,1
2024-04-21,香川県,3,8,4,265600,2
2024-04-21,福岡県,1,2,0,35200,1
2024-04-21,大分県,2,3,1,105600,1
2024-04-21,鹿児島県,1,2,1,59400,1
2024-04-21,沖縄県,1,2,1,74800,1
2024-04-21,不明,115,490,142,10765993,98
2024-04-22,青森県,1,16,6,359900,1
2024-04-22,茨城県,1,3,1,99450,1
2024-04-22,栃木県,1,2,0,56430,1
2024-04-22,埼玉県,6,22,5,556590,6
2024-04-22,千葉県,5,11,5,308160,4
2024-04-22,東京都,21,100,34,3706195,19
2024-04-22,神奈川県,5,5,2,155700,3
2024-04-22,新潟県,3,8,1,220600,3
2024-04-22,富山県,13,35,13,1075550,13
2024-04-22,石川県,5,29,8,887000,5
2024-04-22,福井県,19,49,14,1436250,16
2024-04-22,山梨県,2,4,2,126000,2
2024-04-22,長野県,7,46,13,976490,6
2024-04-22,岐阜県,7,19,7,637540,7
2024-04-22,静岡県,10,20,8,490500,7
2024-04-22,愛知県,18,31,13,1115250,14
2024-04-22,三重県,7,16,5,399900,6
2024-04-22,滋賀県,6,12,6,340000,6
2024-04-22,京都府,1,5,1,135000,1
2024-04-22,大阪府,20,47,17,1558710,19
2024-04-22,兵庫県,30,89,32,2452980,29
2024-04-22,奈良県,11,18,7,621700,8
2024-04-22,和歌山県,4,8,4,278540,4
2024-04-22,鳥取県,2,2,1,66000,1
2024-04-22,島根県,2,4,2,110000,2
2024-04-22,岡山県,6,16,6,464210,6
2024-04-22,徳島県,1,2,1,61600,1
2024-04-22,香川県,8,17,6,505250,8
2024-04-22,愛媛県,3,8,3,203000,3
2024-04-22,福岡県,1,3,1,112200,1
2024-04-22,佐賀県,1,2,1,72900,1
2024-04-22,大分県,0,3,1,102300,0
2024-04-22,沖縄県,3,5,2,117700,3
2024-04-22,不明,94,382,96,7235061,90
2024-04-23,北海道,1,2,1,61900,1
2024-04-23,茨城県,2,6,2,183500,2
2024-04-23,栃木県,1,2,1,55300,1
2024-04-23,群馬県,1,2,1,33660,1
2024-04-23,埼玉県,4,9,1,239000,4
2024-04-23,千葉県,7,17,6,683800,7
2024-04-23,東京都,9,24,6,924865,9
2024-04-23,神奈川県,5,9,2,320700,4
2024-04-23,新潟県,2,4,1,154300,2
2024-04-23,富山県,3,9,3,367650,3
2024-04-23,石川県,5,10,4,270150,5
2024-04-23,福井県,10,44,7,1153050,10
2024-04-23,長野県,6,40,12,914215,6
2024-04-23,岐阜県,6,13,2,343220,6
2024-04-23,静岡県,3,11,6,411890,3
2024-04-23,愛知県,13,39,18,1067230,12
2024-04-23,三重県,7,60,18,1531300,7
2024-04-23,滋賀県,5,11,5,336930,5
2024-04-23,京都府,14,34,13,1071150,13
2024-04-23,大阪府,19,54,19,1894730,19
2024-04-23,兵庫県,19,106,32,2380150,19
2024-04-23,奈良県,2,5,1,114700,2
2024-04-23,和歌山県,5,12,4,282500,3
2024-04-23,鳥取県,2,6,3,189200,2
2024-04-23,島根県,1,3,1,62370,1
2024-04-23,岡山県,2,13,3,191960,2
2024-04-23,山口県,1,2,0,56430,1
2024-04-23,徳島県,5,12,5,371000,5
2024-04-23,香川県,1,2,1,66000,1
2024-04-23,愛媛県,1,4,2,167200,1
2024-04-23,高知県,1,2,1,44000,1
2024-04-23,福岡県,1,2,1,113800,1
2024-04-23,佐賀県,2,5,2,185100,2
2024-04-23,大分県,1,2,1,57200,1
2024-04-23,宮崎県,1,2,0,41140,1
2024-04-23,不明,85,332,104,6633990,81
2024-04-24,宮城県,1,4,1,93000,1
2024-04-24,埼玉県,2,6,1,163100,2
2024-04-24,千葉県,4,8,2,316080,4
2024-04-24,東京都,7,35,14,1208850,6
2024-04-24,神奈川県,3,7,1,253340,2
2024-04-24,富山県,4,17,6,468700,4
2024-04-24,石川県,6,14,2,465600,6
2024-04-24,福井県,23,115,29,2607400,24
2024-04-24,山梨県,2,7,2,167800,2
2024-04-24,長野県,6,13,6,457900,6
2024-04-24,岐阜県,3,6,2,169700,3
2024-04-24,静岡県,10,29,11,811150,10
2024-04-24,愛知県,20,66,23,2093060,20
2024-04-24,三重県,2,4,1,121960,2
2024-04-24,滋賀県,3,6,3,197000,3
2024-04-24,京都府,9,40,11,1206490,9
2024-04-24,大阪府,12,27,10,802380,11
2024-04-24,兵庫県,36,106,37,2818160,36
2024-04-24,奈良県,1,5,2,233500,1
2024-04-24,和歌山県,2,5,3,199790,2
2024-04-24,岡山県,1,2,1,86300,1
2024-04-24,広島県,1,1,1,30800,1
2024-04-24,山口県,2,4,2,116900,2
2024-04-24,徳島県,2,16,6,415700,2
2024-04-24,香川県,3,6,3,178640,3
2024-04-24,愛媛県,3,6,3,148600,3
2024-04-24,高知県,1,3,1,87000,1
2024-04-24,不明,76,322,96,6648470,74
2024-04-25,北海道,3,35,11,76480,3
2024-04-25,宮城県,1,2,1,50900,1
2024-04-25,秋田県,1,2,0,50600,1
2024-04-25,埼玉県,2,11,3,367950,2
2024-04-25,千葉県,3,5,1,101500,3
2024-04-25,東京都,5,36,16,1230930,5
2024-04-25,神奈川県,2,8,2,196110,2
2024-04-25,新潟県,1,2,0,48400,1
2024-04-25,富山県,9,18,7,637240,9
2024-04-25,石川県,10,23,8,840750,10
2024-04-25,福井県,18,79,22,2006210,18
2024-04-25,長野県,3,7,2,313500,3
2024-04-25,岐阜県,7,14,6,533600,7
2024-04-25,静岡県,4,15,6,280880,4
2024-04-25,愛知県,15,55,21,1783200,15
2024-04-25,三重県,3,8,4,242300,3
2024-04-25,滋賀県,10,18,2,618390,10
2024-04-25,京都府,4,9,3,251300,4
2024-04-25,大阪府,28,76,26,2637680,28
2024-04-25,兵庫県,21,76,23,2259900,21
2024-04-25,奈良県,9,20,8,722600,8
2024-04-25,和歌山県,2,7,3,303100,2
2024-04-25,鳥取県,1,3,1,135300,1
2024-04-25,島根県,1,6,3,198900,1
2024-04-25,岡山県,2,12,5,273285,2
2024-04-25,徳島県,1,2,1,70400,1
2024-04-25,愛媛県,2,4,2,114400,2
2024-04-25,高知県,1,2,1,97020,1
2024-04-25,福岡県,1,2,1,80300,1
2024-04-25,沖縄県,1,56,14,1047200,1
2024-04-25,不明,79,361,122,7826620,77
2024-04-26,福井市,1,4,1,61600,1
2024-04-26,宮城県,1,2,1,61900,1
2024-04-26,山形県,1,5,1,119400,1
2024-04-26,埼玉県,1,2,1,52550,1
2024-04-26,千葉県,4,7,2,175560,4
2024-04-26,東京都,13,26,8,748000,11
2024-04-26,神奈川県,3,10,3,265200,3
2024-04-26,新潟県,2,7,2,204550,2
2024-04-26,富山県,4,9,4,266450,4
2024-04-26,石川県,10,28,11,947900,10
2024-04-26,福井県,25,93,27,3176150,25
2024-04-26,長野県,2,4,2,163400,2
2024-04-26,岐阜県,5,12,5,349100,5
2024-04-26,静岡県,5,12,5,362550,5
2024-04-26,愛知県,34,133,42,3402920,34
2024-04-26,三重県,2,4,1,157500,2
2024-04-26,滋賀県,3,11,3,318850,3
2024-04-26,京都府,6,14,6,473700,6
2024-04-26,大阪府,13,34,12,1220750,13
2024-04-26,兵庫県,27,181,44,4225816,27
2024-04-26,奈良県,5,12,4,319238,5
2024-04-26,和歌山県,6,13,6,512310,6
2024-04-26,鳥取県,3,11,4,330300,3
2024-04-26,岡山県,3,4,2,138600,2
2024-04-26,山口県,1,2,1,83600,1
2024-04-26,徳島県,1,4,1,101200,1
2024-04-26,香川県,2,7,2,232100,2
2024-04-26,高知県,1,4,1,145200,1
2024-04-26,熊本県,1,2,1,54000,1
2024-04-26,大分県,1,2,1,105600,1
2024-04-26,鹿児島県,2,44,13,1172450,2
2024-04-26,不明,101,470,149,9699726,102
2024-04-27,岩手県,2,3,0,86130,2
2024-04-27,茨城県,3,6,3,319700,3
2024-04-27,群馬県,1,2,1,74500,1
2024-04-27,埼玉県,4,7,1,256850,4
2024-04-27,千葉県,2,6,2,263500,2
2024-04-27,東京都,33,68,16,1914975,28
2024-04-27,神奈川県,5,9,3,357220,5
2024-04-27,新潟県,3,8,3,223100,2
2024-04-27,富山県,12,37,9,1249010,12
2024-04-27,石川県,7,22,6,752470,7
2024-04-27,福井県,21,119,34,4646430,21
2024-04-27,山梨県,1,4,1,149600,1
2024-04-27,長野県,6,12,4,372700,5
2024-04-27,岐阜県,27,44,13,1355010,19
2024-04-27,静岡県,17,51,18,1788800,15
2024-04-27,愛知県,44,121,36,4061620,41
2024-04-27,三重県,6,13,2,408620,6
2024-04-27,滋賀県,6,12,4,408720,5
2024-04-27,京都府,12,26,8,891730,11
2024-04-27,大阪府,24,91,23,3128284,24
2024-04-27,兵庫県,34,119,29,3421720,31
2024-04-27,奈良県,12,33,9,1148905,11
2024-04-27,和歌山県,2,12,5,412200,2
2024-04-27,鳥取県,3,9,3,368500,3
2024-04-27,島根県,1,2,1,61600,1
2024-04-27,岡山県,4,14,4,462600,4
2024-04-27,広島県,3,6,3,148640,3
2024-04-27,山口県,5,20,7,636680,5
2024-04-27,徳島県,3,9,3,352000,3
2024-04-27,香川県,14,36,15,1571600,14
2024-04-27,愛媛県,2,4,1,121200,1
2024-04-27,高知県,1,18,5,504000,1
2024-04-27,福岡県,4,8,2,354500,3
2024-04-27,不明,116,458,117,10669880,109
2024-04-28,秋田県,1,2,1,72900,1
2024-04-28,山形県,1,2,1,99300,1
2024-04-28,茨城県,1,2,1,90500,1
2024-04-28,群馬県,1,3,1,89550,1
2024-04-28,埼玉県,6,19,6,830320,5
2024-04-28,千葉県,2,4,2,101200,2
2024-04-28,東京都,33,84,22,2554630,30
2024-04-28,神奈川県,1,2,1,16830,1
2024-04-28,新潟県,0,6,3,179100,0
2024-04-28,富山県,7,22,6,684800,7
2024-04-28,石川県,12,32,8,1017390,12
2024-04-28,福井県,17,59,17,2300480,17
2024-04-28,長野県,2,7,1,266650,2
2024-04-28,岐阜県,11,32,6,895230,10
2024-04-28,静岡県,5,18,7,533280,5
2024-04-28,愛知県,35,112,35,3627990,35
2024-04-28,三重県,4,11,4,356650,4
2024-04-28,滋賀県,11,24,6,884360,11
2024-04-28,京都府,9,30,9,1056350,9
2024-04-28,大阪府,35,86,24,3054170,35
2024-04-28,兵庫県,22,115,32,3241350,22
2024-04-28,奈良県,9,29,9,1431350,9
2024-04-28,和歌山県,8,20,8,867500,8
2024-04-28,鳥取県,2,13,5,450000,2
2024-04-28,島根県,1,3,1,141900,1
2024-04-28,岡山県,1,2,1,68200,1
2024-04-28,広島県,1,7,2,221760,1
2024-04-28,山口県,2,12,3,444350,2
2024-04-28,徳島県,2,6,2,211200,2
2024-04-28,香川県,4,23,9,878900,4
2024-04-28,愛媛県,2,11,3,377500,2
2024-04-28,高知県,2,4,2,123800,2
2024-04-28,福岡県,1,5,1,184000,1
2024-04-28,長崎県,1,5,1,143000,1
2024-04-28,大分県,1,2,1,65340,1
2024-04-28,沖縄県,3,3,3,101200,2
2024-04-28,不明,134,561,155,14762097,130
2024-04-29,山形県,1,2,1,88300,1
2024-04-29,茨城県,1,2,1,79500,1
2024-04-29,栃木県,1,2,0,30800,1
2024-04-29,群馬県,1,2,0,45540,1
2024-04-29,埼玉県,10,25,5,880110,10
2024-04-29,千葉県,4,8,2,234130,4
2024-04-29,東京都,20,41,10,1280118,18
2024-04-29,神奈川県,12,22,7,746380,11
2024-04-29,新潟県,3,6,0,188320,3
2024-04-29,富山県,6,23,6,770460,6
2024-04-29,石川県,11,41,14,1466230,11
2024-04-29,福井県,12,45,11,1534820,13
2024-04-29,山梨県,1,2,1,35200,1
2024-04-29,長野県,4,14,4,631340,4
2024-04-29,岐阜県,11,32,7,912436,12
2024-04-29,静岡県,10,13,3,364450,7
2024-04-29,愛知県,31,70,17,1619807,31
2024-04-29,三重県,5,10,4,322400,4
2024-04-29,滋賀県,4,15,3,407600,4
2024-04-29,京都府,10,27,6,706520,10
2024-04-29,大阪府,23,53,14,1542527,21
2024-04-29,兵庫県,9,63,13,1573400,9
2024-04-29,奈良県,3,10,3,325550,3
2024-04-29,和歌山県,1,2,1,61900,1
2024-04-29,鳥取県,2,5,2,115170,2
2024-04-29,島根県,1,2,1,48400,1
2024-04-29,岡山県,10,18,8,464530,9
2024-04-29,広島県,10,18,5,616570,9
2024-04-29,山口県,6,17,8,475970,6
2024-04-29,徳島県,6,12,6,323950,6
2024-04-29,香川県,6,14,6,429760,6
2024-04-29,愛媛県,1,6,2,145200,1
2024-04-29,高知県,1,2,1,48400,1
2024-04-29,福岡県,3,6,3,264900,3
2024-04-29,宮崎県,1,2,1,48400,1
2024-04-29,沖縄県,0,2,1,55000,0
2024-04-29,不明,105,341,97,6946501,98
2024-04-30,山形県,1,1,0,11880,1
2024-04-30,栃木県,1,3,1,106050,1
2024-04-30,群馬県,2,4,1,222200,2
2024-04-30,埼玉県,4,11,5,355920,4
2024-04-30,千葉県,2,5,0,225720,2
2024-04-30,東京都,14,33,5,1043050,14
2024-04-30,神奈川県,4,6,3,240430,4
2024-04-30,新潟県,3,8,1,228360,3
2024-04-30,富山県,3,7,2,221125,3
2024-04-30,石川県,1,2,0,45980,1
2024-04-30,福井県,11,27,10,537090,10
2024-04-30,山梨県,3,3,1,102380,2
2024-04-30,長野県,2,5,1,283140,2
2024-04-30,岐阜県,5,12,5,450000,5
2024-04-30,静岡県,17,34,10,834100,15
2024-04-30,愛知県,29,64,21,1808142,26
2024-04-30,三重県,15,27,14,736810,14
2024-04-30,滋賀県,4,9,2,189390,4
2024-04-30,京都府,5,10,1,259350,5
2024-04-30,大阪府,13,33,6,895280,13
2024-04-30,兵庫県,10,17,2,486090,9
2024-04-30,奈良県,3,8,3,216800,3
2024-04-30,和歌山県,4,6,3,179700,3
2024-04-30,鳥取県,1,1,1,8800,1
2024-04-30,島根県,4,7,3,177100,3
2024-04-30,岡山県,7,15,7,333930,7
2024-04-30,広島県,7,14,5,337332,6
2024-04-30,山口県,2,4,2,96360,2
2024-04-30,徳島県,4,10,3,292600,4
2024-04-30,香川県,5,13,4,346280,5
2024-04-30,愛媛県,6,11,6,297400,6
2024-04-30,高知県,3,6,3,183700,3
2024-04-30,福岡県,4,6,2,113520,3
2024-04-30,佐賀県,1,2,1,61600,1
2024-04-30,熊本県,2,4,2,109860,2
2024-04-30,大分県,1,3,1,71280,1
2024-04-30,不明,82,278,81,4933280,77
2024-05-01,茨城県,5,11,3,320765,5
2024-05-01,栃木県,1,3,1,106050,1
2024-05-01,群馬県,2,5,2,217150,2
2024-05-01,埼玉県,3,5,1,119100,3
2024-05-01,千葉県,7,6,1,136700,4
2024-05-01,東京都,22,42,13,1512768,20
2024-05-01,神奈川県,5,9,3,418300,4
2024-05-01,新潟県,3,9,2,159800,3
2024-05-01,富山県,3,5,0,142780,3
2024-05-01,石川県,8,14,1,314600,8
2024-05-01,福井県,6,23,0,145130,8
2024-05-01,山梨県,2,2,0,80300,2
2024-05-01,長野県,2,4,2,129800,2
2024-05-01,岐阜県,1,2,0,53460,1
2024-05-01,静岡県,10,25,11,781570,10
2024-05-01,愛知県,23,59,21,1624930,23
2024-05-01,三重県,8,18,8,324445,7
2024-05-01,滋賀県,9,15,2,355545,9
2024-05-01,京都府,10,22,7,545460,10
2024-05-01,大阪府,18,41,9,1017620,18
2024-05-01,兵庫県,11,30,11,933020,11
2024-05-01,奈良県,6,9,3,423000,4
2024-05-01,和歌山県,6,18,8,393300,6
2024-05-01,鳥取県,3,10,3,286000,3
2024-05-01,島根県,2,6,3,195800,2
2024-05-01,岡山県,8,23,8,549650,8
2024-05-01,広島県,4,11,3,290032,4
2024-05-01,山口県,3,7,3,195800,3
2024-05-01,徳島県,9,12,3,400400,8
2024-05-01,香川県,8,20,7,464200,7
2024-05-01,愛媛県,5,12,5,356400,5
2024-05-01,高知県,1,2,1,88000,1
2024-05-01,福岡県,1,4,1,74800,1
2024-05-01,佐賀県,1,4,1,26400,1
2024-05-01,不明,85,354,97,7465496,82
2024-05-02,北海道,1,2,1,123500,1
2024-05-02,茨城県,1,4,1,123500,1
2024-05-02,栃木県,1,2,0,35530,1
2024-05-02,群馬県,4,10,2,326600,4
2024-05-02,埼玉県,6,10,3,387310,5
2024-05-02,千葉県,9,21,7,575700,8
2024-05-02,東京都,16,28,7,892060,13
2024-05-02,神奈川県,16,29,5,794200,14
2024-05-02,新潟県,4,13,4,382650,4
2024-05-02,富山県,14,29,6,926897,14
2024-05-02,石川県,3,6,1,74800,3
2024-05-02,福井県,7,32,10,931359,7
2024-05-02,山梨県,2,5,2,114500,2
2024-05-02,長野県,4,8,1,91201,4
2024-05-02,岐阜県,7,16,7,698340,7
2024-05-02,静岡県,8,22,7,697550,8
2024-05-02,愛知県,34,73,19,1983780,31
2024-05-02,三重県,12,45,15,1161460,11
2024-05-02,滋賀県,8,24,7,692660,8
2024-05-02,京都府,15,30,5,817777,13
2024-05-02,大阪府,12,20,4,464530,12
2024-05-02,兵庫県,16,48,13,1414205,16
2024-05-02,奈良県,5,22,6,823300,5
2024-05-02,和歌山県,3,7,3,236800,3
2024-05-02,鳥取県,2,6,2,202840,2
2024-05-02,岡山県,7,22,7,523360,7
2024-05-02,広島県,2,7,2,130350,2
2024-05-02,山口県,2,5,2,117700,2
2024-05-02,徳島県,3,10,5,221760,3
2024-05-02,香川県,8,23,9,559560,8
2024-05-02,愛媛県,5,15,5,413820,5
2024-05-02,大分県,2,5,2,106700,2
2024-05-02,不明,122,420,119,8279290,118
2024-05-03,宮城県,1,3,1,172050,1
2024-05-03,茨城県,3,6,3,273850,3
2024-05-03,群馬県,11,25,5,773970,11
2024-05-03,埼玉県,19,37,11,1564200,14
2024-05-03,千葉県,12,33,11,1436420,10
2024-05-03,東京都,41,97,29,4176355,35
2024-05-03,神奈川県,12,21,8,710650,10
2024-05-03,新潟県,3,7,1,239700,3
2024-05-03,富山県,8,28,6,852767,8
2024-05-03,石川県,6,19,4,1164560,6
2024-05-03,福井県,4,18,5,981020,4
2024-05-03,長野県,3,22,4,739670,3
2024-05-03,岐阜県,6,15,5,646000,5
2024-05-03,静岡県,7,20,6,977970,6
2024-05-03,愛知県,39,92,24,3268475,31
2024-05-03,三重県,15,53,13,2091390,14
2024-05-03,滋賀県,7,19,7,925600,6
2024-05-03,京都府,3,13,4,548490,3
2024-05-03,大阪府,29,87,21,3558582,28
2024-05-03,兵庫県,14,42,14,1891950,11
2024-05-03,奈良県,10,22,8,929650,9
2024-05-03,和歌山県,11,25,8,978580,10
2024-05-03,鳥取県,1,3,1,135300,1
2024-05-03,島根県,4,12,4,512600,4
2024-05-03,岡山県,6,15,5,633150,5
2024-05-03,広島県,25,22,4,954560,9
2024-05-03,徳島県,1,5,1,220000,1
2024-05-03,香川県,18,74,23,3193850,16
2024-05-03,愛媛県,2,9,2,495000,2
2024-05-03,高知県,5,11,5,361900,5
2024-05-03,福岡県,1,2,1,79200,1
2024-05-03,熊本県,1,3,1,148500,1
2024-05-03,大分県,1,2,1,114400,1
2024-05-03,不明,145,542,129,13108406,122
2024-05-04,群馬県,3,3,0,84700,2
2024-05-04,埼玉県,1,9,2,356340,1
2024-05-04,千葉県,2,13,3,559970,2
2024-05-04,東京都,41,125,25,5152480,40
2024-05-04,神奈川県,6,20,5,841360,6
2024-05-04,新潟県,3,8,2,369400,3
2024-05-04,富山県,8,19,4,718677,8
2024-05-04,石川県,9,17,3,734120,9
2024-05-04,福井県,8,36,10,1209790,8
2024-05-04,長野県,2,4,2,127600,2
2024-05-04,岐阜県,11,37,11,1618100,11
2024-05-04,静岡県,10,28,6,1113760,9
2024-05-04,愛知県,27,85,24,3084700,26
2024-05-04,三重県,8,52,16,1457990,8
2024-05-04,滋賀県,0,6,2,341900,0
2024-05-04,京都府,11,44,11,1729800,10
2024-05-04,大阪府,27,96,24,3021350,27
2024-05-04,兵庫県,7,30,10,1200130,7
2024-05-04,奈良県,12,29,10,1392030,10
2024-05-04,和歌山県,8,28,9,1216360,8
2024-05-04,岡山県,4,18,6,796400,4
2024-05-04,広島県,3,28,6,995002,3
2024-05-04,山口県,2,12,3,550000,2
2024-05-04,徳島県,7,31,10,1432900,7
2024-05-04,香川県,14,62,19,2836800,14
2024-05-04,愛媛県,2,13,3,518100,2
2024-05-04,福岡県,2,6,2,291660,2
2024-05-04,熊本県,5,7,0,160050,5
2024-05-04,大分県,2,6,2,243600,2
2024-05-04,沖縄県,2,6,1,376200,1
2024-05-04,不明,109,498,126,11952149,104
2024-05-05,北海道,1,6,2,315640,1
2024-05-05,秋田県,1,2,0,57200,1
2024-05-05,福島県,1,2,1,44000,1
2024-05-05,群馬県,1,3,0,81400,1
2024-05-05,埼玉県,2,5,1,245600,2
2024-05-05,千葉県,1,3,1,115950,1
2024-05-05,東京都,18,52,15,2408050,16
2024-05-05,神奈川県,6,15,2,504400,5
2024-05-05,新潟県,4,10,3,431450,4
2024-05-05,富山県,19,44,9,1160060,19
2024-05-05,石川県,13,37,5,1204115,14
2024-05-05,福井県,13,49,13,1870410,15
2024-05-05,山梨県,1,2,1,92700,1
2024-05-05,長野県,3,4,2,136200,2
2024-05-05,岐阜県,5,11,2,320350,5
2024-05-05,静岡県,2,7,3,386800,2
2024-05-05,愛知県,22,75,21,2668540,22
2024-05-05,三重県,11,20,5,620300,10
2024-05-05,滋賀県,6,16,5,475777,6
2024-05-05,京都府,13,59,16,2091750,13
2024-05-05,大阪府,25,77,18,3269598,25
2024-05-05,兵庫県,17,50,14,1511750,17
2024-05-05,奈良県,7,18,5,637450,7
2024-05-05,和歌山県,6,21,6,812700,6
2024-05-05,鳥取県,4,10,4,319000,4
2024-05-05,島根県,5,20,6,812100,5
2024-05-05,岡山県,8,22,6,545600,8
2024-05-05,広島県,0,20,3,626140,0
2024-05-05,山口県,1,2,1,74800,1
2024-05-05,徳島県,3,9,2,291500,3
2024-05-05,香川県,10,26,10,969400,10
2024-05-05,愛媛県,5,13,4,532400,4
2024-05-05,高知県,1,2,1,77000,1
2024-05-05,沖縄県,0,6,1,376200,0
2024-05-05,不明,111,467,109,10664160,110
2024-05-06,千葉県,4,10,5,243200,4
2024-05-06,東京都,4,11,4,372540,4
2024-05-06,神奈川県,3,5,0,124300,2
2024-05-06,富山県,1,3,1,69600,1
2024-05-06,福井県,11,24,10,665400,11
2024-05-06,長野県,1,4,1,98560,1
2024-05-06,岐阜県,3,4,3,83435,3
2024-05-06,愛知県,6,18,6,487500,6
2024-05-06,三重県,2,7,2,212750,2
2024-05-06,滋賀県,4,9,3,219360,4
2024-05-06,大阪府,6,13,6,363430,6
2024-05-06,兵庫県,5,8,2,181250,5
2024-05-06,奈良県,2,4,2,104880,2
2024-05-06,和歌山県,3,7,3,208500,3
2024-05-06,鳥取県,1,2,1,105600,1
2024-05-06,岡山県,5,19,5,463870,5
2024-05-06,広島県,1,2,1,19800,1
2024-05-06,山口県,2,4,1,62700,2
2024-05-06,徳島県,1,2,1,59400,1
2024-05-06,愛媛県,0,2,1,52800,0
2024-05-06,高知県,1,1,1,12650,1
2024-05-06,大分県,1,2,1,44000,1
2024-05-06,不明,56,215,57,3507643,56
2024-05-07,千葉県,4,6,1,104580,3
2024-05-07,東京都,5,14,2,418020,5
2024-05-07,神奈川県,0,2,0,57200,0
2024-05-07,長野県,1,3,0,135300,1
2024-05-07,静岡県,3,6,0,149600,3
2024-05-07,愛知県,10,19,3,453060,9
2024-05-07,滋賀県,3,7,1,178940,3
2024-05-07,京都府,6,11,4,456800,6
2024-05-07,大阪府,9,18,6,687250,9
2024-05-07,兵庫県,2,6,1,157240,2
2024-05-07,奈良県,1,2,1,77300,1
2024-05-07,山口県,1,2,0,43560,1
2024-05-07,香川県,1,2,0,46200,1
2024-05-07,福岡県,2,1,0,56100,1
2024-05-07,不明,16,31,7,1123100,11
2024-05-08,宮城県,1,8,1,123200,1
2024-05-08,埼玉県,3,8,3,190900,3
2024-05-08,千葉県,4,8,1,189640,4
2024-05-08,東京都,7,40,20,1542380,6
2024-05-08,神奈川県,7,9,1,240690,5
2024-05-08,新潟県,1,2,1,50460,1
2024-05-08,富山県,4,8,2,361100,4
2024-05-08,石川県,8,18,4,408480,8
2024-05-08,福井県,5,26,4,414240,5
2024-05-08,長野県,2,4,2,123800,2
2024-05-08,岐阜県,1,2,1,101500,1
2024-05-08,愛知県,4,10,2,349220,4
2024-05-08,三重県,1,2,1,61900,1
2024-05-08,滋賀県,4,7,3,198530,4
2024-05-08,京都府,2,4,0,135300,2
2024-05-08,大阪府,3,8,3,182000,3
2024-05-08,兵庫県,5,10,4,528850,3
2024-05-08,岡山県,1,2,1,41500,1
2024-05-08,広島県,1,2,1,121000,1
2024-05-08,福岡県,1,3,1,194700,1
2024-05-08,不明,14,76,27,1859500,13
2024-05-09,宮城県,1,2,1,88000,1
2024-05-09,埼玉県,3,6,2,191400,3
2024-05-09,東京都,6,47,21,1908970,5
2024-05-09,神奈川県,2,6,3,159642,2
2024-05-09,富山県,1,2,1,55000,1
2024-05-09,石川県,3,14,5,394900,3
2024-05-09,福井県,7,22,6,658290,7
2024-05-09,岐阜県,4,8,4,190410,4
2024-05-09,静岡県,2,4,2,99440,2
2024-05-09,愛知県,4,7,3,228840,4
2024-05-09,三重県,7,14,6,375060,6
2024-05-09,京都府,2,5,2,122400,2
2024-05-09,大阪府,3,7,3,223020,3
2024-05-09,兵庫県,8,25,6,695320,8
2024-05-09,奈良県,1,4,1,101600,1
2024-05-09,和歌山県,2,7,2,210540,2
2024-05-09,鳥取県,1,2,1,59400,1
2024-05-09,島根県,1,2,1,46200,1
2024-05-09,岡山県,1,2,1,43560,1
2024-05-09,広島県,3,6,3,164860,3
2024-05-09,徳島県,3,4,2,93800,2
2024-05-09,香川県,10,16,10,362440,9
2024-05-09,高知県,1,1,1,11385,1
2024-05-09,福岡県,1,2,1,94600,1
2024-05-09,不明,14,180,37,3182250,12
